region_id,chrom,start,end,block_start,block_end,notes
ldEUR_11_0022,11,32967820,33267820,32276901,33958739,LDetect EUR block (full block: 11:32276901-33958739)
ldEUR_11_0023,11,34580672,34880672,33958739,35502605,LDetect EUR block (full block: 11:33958739-35502605)
ldEUR_11_0024,11,36159710,36459710,35502605,37116815,LDetect EUR block (full block: 11:35502605-37116815)
ldEUR_11_0025,11,38099409,38399409,37116815,39382003,LDetect EUR block (full block: 11:37116815-39382003)
ldEUR_11_0026,11,40696003,40996003,39382003,42310003,LDetect EUR block (full block: 11:39382003-42310003)
ldEUR_11_0027,11,43351901,43651901,42310003,44693799,LDetect EUR block (full block: 11:42310003-44693799)
ldEUR_11_0028,11,45699968,45999968,44693799,47006137,LDetect EUR block (full block: 11:44693799-47006137)
ldEUR_11_0029,11,48286093,48586093,47006137,49866050,LDetect EUR block (full block: 11:47006137-49866050)
ldEUR_11_0030,11,52130761,52430761,49866050,54695473,LDetect EUR block (full block: 11:49866050-54695473)
ldEUR_11_0031,11,54739065,55039065,54695473,55082657,LDetect EUR block (full block: 11:54695473-55082657)
ldEUR_11_0032,11,56620076,56920076,55082657,58457495,LDetect EUR block (full block: 11:55082657-58457495)
ldEUR_11_0033,11,58469022,58769022,58457495,58780549,LDetect EUR block (full block: 11:58457495-58780549)
ldEUR_11_0034,11,60352160,60652160,58780549,62223771,LDetect EUR block (full block: 11:58780549-62223771)
ldEUR_11_0035,11,62864170,63164170,62223771,63804569,LDetect EUR block (full block: 11:62223771-63804569)
ldEUR_11_0036,11,64701600,65001600,63804569,65898631,LDetect EUR block (full block: 11:63804569-65898631)
ldEUR_11_0037,11,66802228,67102228,65898631,68005825,LDetect EUR block (full block: 11:65898631-68005825)
ldEUR_11_0038,11,68610977,68910977,68005825,69516130,LDetect EUR block (full block: 11:68005825-69516130)
ldEUR_11_0039,11,70071211,70371211,69516130,70926292,LDetect EUR block (full block: 11:69516130-70926292)
ldEUR_11_0040,11,71456154,71756154,70926292,72286017,LDetect EUR block (full block: 11:70926292-72286017)
ldEUR_11_0041,11,73199184,73499184,72286017,74412351,LDetect EUR block (full block: 11:72286017-74412351)
ldEUR_11_0042,11,75454780,75754780,74412351,76797209,LDetect EUR block (full block: 11:74412351-76797209)
ldEUR_11_0043,11,77426133,77726133,76797209,78355058,LDetect EUR block (full block: 11:76797209-78355058)
ldEUR_11_0044,11,79388715,79688715,78355058,80722373,LDetect EUR block (full block: 11:78355058-80722373)
ldEUR_11_0045,11,80844542,81144542,80722373,81266712,LDetect EUR block (full block: 11:80722373-81266712)
ldEUR_11_0046,11,82673992,82973992,81266712,84381272,LDetect EUR block (full block: 11:81266712-84381272)
ldEUR_11_0047,11,85350286,85650286,84381272,86619301,LDetect EUR block (full block: 11:84381272-86619301)
ldEUR_11_0048,11,86874768,87174768,86619301,87430235,LDetect EUR block (full block: 11:86619301-87430235)
ldEUR_11_0049,11,88169585,88469585,87430235,89208936,LDetect EUR block (full block: 11:87430235-89208936)
ldEUR_11_0050,11,89937713,90237713,89208936,90966490,LDetect EUR block (full block: 11:89208936-90966490)
ldEUR_11_0051,11,91371817,91671817,90966490,92077144,LDetect EUR block (full block: 11:90966490-92077144)
ldEUR_11_0052,11,92526650,92826650,92077144,93276157,LDetect EUR block (full block: 11:92077144-93276157)
ldEUR_11_0053,11,93609208,93909208,93276157,94242260,LDetect EUR block (full block: 11:93276157-94242260)
ldEUR_11_0054,11,94834150,95134150,94242260,95726041,LDetect EUR block (full block: 11:94242260-95726041)
ldEUR_11_0055,11,96241549,96541549,95726041,97057058,LDetect EUR block (full block: 11:95726041-97057058)
ldEUR_11_0056,11,97731061,98031061,97057058,98705065,LDetect EUR block (full block: 11:97057058-98705065)
ldEUR_11_0057,11,99411117,99711117,98705065,100417169,LDetect EUR block (full block: 11:98705065-100417169)
ldEUR_11_0058,11,100724145,101024145,100417169,101331121,LDetect EUR block (full block: 11:100417169-101331121)
ldEUR_11_0059,11,102495378,102795378,101331121,103959636,LDetect EUR block (full block: 11:101331121-103959636)
ldEUR_11_0060,11,104266460,104566460,103959636,104873284,LDetect EUR block (full block: 11:103959636-104873284)
ldEUR_11_0061,11,105547089,105847089,104873284,106520894,LDetect EUR block (full block: 11:104873284-106520894)
ldEUR_11_0062,11,107032547,107332547,106520894,107844200,LDetect EUR block (full block: 11:106520894-107844200)
ldEUR_11_0063,11,107990618,108290618,107844200,108437037,LDetect EUR block (full block: 11:107844200-108437037)
ldEUR_11_0064,11,109001576,109301576,108437037,109866116,LDetect EUR block (full block: 11:108437037-109866116)
ldEUR_11_0065,11,110340256,110640256,109866116,111114397,LDetect EUR block (full block: 11:109866116-111114397)
ldEUR_11_0066,11,111636942,111936942,111114397,112459488,LDetect EUR block (full block: 11:111114397-112459488)
ldEUR_11_0067,11,113208608,113508608,112459488,114257728,LDetect EUR block (full block: 11:112459488-114257728)
ldEUR_11_0068,11,114394197,114694197,114257728,114830666,LDetect EUR block (full block: 11:114257728-114830666)
ldEUR_11_0069,11,115457007,115757007,114830666,116383348,LDetect EUR block (full block: 11:114830666-116383348)
ldEUR_11_0070,11,116915229,117215229,116383348,117747110,LDetect EUR block (full block: 11:116383348-117747110)
ldEUR_11_0071,11,118331293,118631293,117747110,119215476,LDetect EUR block (full block: 11:117747110-119215476)
ldEUR_11_0072,11,119841141,120141141,119215476,120766806,LDetect EUR block (full block: 11:119215476-120766806)
ldEUR_11_0073,11,120821374,121121374,120766806,121175943,LDetect EUR block (full block: 11:120766806-121175943)
ldEUR_11_0074,11,121733926,122033926,121175943,122591910,LDetect EUR block (full block: 11:121175943-122591910)
ldEUR_11_0075,11,122896013,123196013,122591910,123500117,LDetect EUR block (full block: 11:122591910-123500117)
ldEUR_11_0076,11,123847822,124147822,123500117,124495528,LDetect EUR block (full block: 11:123500117-124495528)
ldEUR_11_0077,11,125253424,125553424,124495528,126311320,LDetect EUR block (full block: 11:124495528-126311320)
ldEUR_11_0078,11,126663999,126963999,126311320,127316679,LDetect EUR block (full block: 11:126311320-127316679)
ldEUR_11_0079,11,127602608,127902608,127316679,128188537,LDetect EUR block (full block: 11:127316679-128188537)
ldEUR_11_0080,11,129115556,129415556,128188537,130342575,LDetect EUR block (full block: 11:128188537-130342575)
ldEUR_11_0081,11,130558593,130858593,130342575,131074612,LDetect EUR block (full block: 11:130342575-131074612)
ldEUR_11_0082,11,131887329,132187329,131074612,133000046,LDetect EUR block (full block: 11:131074612-133000046)
ldEUR_11_0083,11,133453019,133753019,133000046,134205993,LDetect EUR block (full block: 11:133000046-134205993)
ldEUR_11_0084,11,134426222,134726222,134205993,134946452,LDetect EUR block (full block: 11:134205993-134946452)
ldEUR_12_0001,12,420719,720719,61107,1080331,LDetect EUR block (full block: 12:61107-1080331)
ldEUR_12_0002,12,1662558,1962558,1080331,2544786,LDetect EUR block (full block: 12:1080331-2544786)
ldEUR_12_0003,12,2960911,3260911,2544786,3677037,LDetect EUR block (full block: 12:2544786-3677037)
ldEUR_12_0004,12,3897358,4197358,3677037,4417679,LDetect EUR block (full block: 12:3677037-4417679)
ldEUR_12_0005,12,4719575,5019575,4417679,5321472,LDetect EUR block (full block: 12:4417679-5321472)
ldEUR_12_0006,12,5720612,6020612,5321472,6419753,LDetect EUR block (full block: 12:5321472-6419753)
ldEUR_12_0007,12,7248644,7548644,6419753,8377536,LDetect EUR block (full block: 12:6419753-8377536)
ldEUR_12_0008,12,8554465,8854465,8377536,9031395,LDetect EUR block (full block: 12:8377536-9031395)
ldEUR_12_0009,12,9606464,9906464,9031395,10481534,LDetect EUR block (full block: 12:9031395-10481534)
ldEUR_12_0010,12,10968190,11268190,10481534,11754846,LDetect EUR block (full block: 12:10481534-11754846)
ldEUR_12_0011,12,12094187,12394187,11754846,12733528,LDetect EUR block (full block: 12:11754846-12733528)
ldEUR_12_0012,12,13837506,14137506,12733528,15241484,LDetect EUR block (full block: 12:12733528-15241484)
ldEUR_12_0013,12,15625972,15925972,15241484,16310460,LDetect EUR block (full block: 12:15241484-16310460)
ldEUR_12_0014,12,17049166,17349166,16310460,18087873,LDetect EUR block (full block: 12:16310460-18087873)
ldEUR_12_0015,12,19325908,19625908,18087873,20863943,LDetect EUR block (full block: 12:18087873-20863943)
ldEUR_12_0016,12,22192288,22492288,20863943,23820634,LDetect EUR block (full block: 12:20863943-23820634)
ldEUR_12_0017,12,24445858,24745858,23820634,25371083,LDetect EUR block (full block: 12:23820634-25371083)
ldEUR_12_0018,12,26435428,26735428,25371083,27799773,LDetect EUR block (full block: 12:25371083-27799773)
ldEUR_12_0019,12,28575514,28875514,27799773,29651255,LDetect EUR block (full block: 12:27799773-29651255)
ldEUR_12_0020,12,29931830,30231830,29651255,30512406,LDetect EUR block (full block: 12:29651255-30512406)
ldEUR_12_0021,12,31188999,31488999,30512406,32165592,LDetect EUR block (full block: 12:30512406-32165592)
ldEUR_12_0022,12,32471290,32771290,32165592,33076989,LDetect EUR block (full block: 12:32165592-33076989)
ldEUR_12_0023,12,35316853,35616853,33076989,37856717,LDetect EUR block (full block: 12:33076989-37856717)
ldEUR_12_0024,12,38391943,38691943,37856717,39227169,LDetect EUR block (full block: 12:37856717-39227169)
ldEUR_12_0025,12,39871677,40171677,39227169,40816185,LDetect EUR block (full block: 12:39227169-40816185)
ldEUR_12_0026,12,41087385,41387385,40816185,41658586,LDetect EUR block (full block: 12:40816185-41658586)
ldEUR_12_0027,12,42671530,42971530,41658586,43984474,LDetect EUR block (full block: 12:41658586-43984474)
ldEUR_12_0028,12,44854351,45154351,43984474,46024229,LDetect EUR block (full block: 12:43984474-46024229)
ldEUR_12_0029,12,46719511,47019511,46024229,47714793,LDetect EUR block (full block: 12:46024229-47714793)
ldEUR_12_0030,12,48208329,48508329,47714793,49001866,LDetect EUR block (full block: 12:47714793-49001866)
ldEUR_12_0031,12,50239180,50539180,49001866,51776494,LDetect EUR block (full block: 12:49001866-51776494)
ldEUR_12_0032,12,52257749,52557749,51776494,53039004,LDetect EUR block (full block: 12:51776494-53039004)
ldEUR_12_0033,12,53758913,54058913,53039004,54778823,LDetect EUR block (full block: 12:53039004-54778823)
ldEUR_12_0034,12,55072330,55372330,54778823,55665837,LDetect EUR block (full block: 12:54778823-55665837)
ldEUR_12_0035,12,56457348,56757348,55665837,57548860,LDetect EUR block (full block: 12:55665837-57548860)
ldEUR_12_0036,12,58278763,58578763,57548860,59308666,LDetect EUR block (full block: 12:57548860-59308666)
ldEUR_12_0037,12,60066197,60366197,59308666,61123729,LDetect EUR block (full block: 12:59308666-61123729)
ldEUR_12_0038,12,62428095,62728095,61123729,64032461,LDetect EUR block (full block: 12:61123729-64032461)
ldEUR_12_0039,12,64646078,64946078,64032461,65559695,LDetect EUR block (full block: 12:64032461-65559695)
ldEUR_12_0040,12,66220419,66520419,65559695,67181144,LDetect EUR block (full block: 12:65559695-67181144)
ldEUR_12_0041,12,67395436,67695436,67181144,67909729,LDetect EUR block (full block: 12:67181144-67909729)
ldEUR_12_0042,12,68718135,69018135,67909729,69826542,LDetect EUR block (full block: 12:67909729-69826542)
ldEUR_12_0043,12,70242264,70542264,69826542,70957987,LDetect EUR block (full block: 12:69826542-70957987)
ldEUR_12_0044,12,71651531,71951531,70957987,72645075,LDetect EUR block (full block: 12:70957987-72645075)
ldEUR_12_0045,12,73081764,73381764,72645075,73818454,LDetect EUR block (full block: 12:72645075-73818454)
ldEUR_12_0046,12,75014884,75314884,73818454,76511314,LDetect EUR block (full block: 12:73818454-76511314)
ldEUR_12_0047,12,77390942,77690942,76511314,78570570,LDetect EUR block (full block: 12:76511314-78570570)
ldEUR_12_0048,12,79359360,79659360,78570570,80448150,LDetect EUR block (full block: 12:78570570-80448150)
ldEUR_12_0049,12,80807958,81107958,80448150,81467767,LDetect EUR block (full block: 12:80448150-81467767)
ldEUR_12_0050,12,82335216,82635216,81467767,83502666,LDetect EUR block (full block: 12:81467767-83502666)
ldEUR_12_0051,12,83753255,84053255,83502666,84303844,LDetect EUR block (full block: 12:83502666-84303844)
ldEUR_12_0052,12,84997135,85297135,84303844,85990426,LDetect EUR block (full block: 12:84303844-85990426)
ldEUR_12_0053,12,87686274,87986274,85990426,89682122,LDetect EUR block (full block: 12:85990426-89682122)
ldEUR_12_0054,12,90724138,91024138,89682122,92066155,LDetect EUR block (full block: 12:89682122-92066155)
ldEUR_12_0055,12,93140361,93440361,92066155,94514567,LDetect EUR block (full block: 12:92066155-94514567)
ldEUR_12_0056,12,95117676,95417676,94514567,96020785,LDetect EUR block (full block: 12:94514567-96020785)
ldEUR_12_0057,12,96414812,96714812,96020785,97108839,LDetect EUR block (full block: 12:96020785-97108839)
ldEUR_12_0058,12,98057413,98357413,97108839,99305987,LDetect EUR block (full block: 12:97108839-99305987)
ldEUR_12_0059,12,100226814,100526814,99305987,101447641,LDetect EUR block (full block: 12:99305987-101447641)
ldEUR_12_0060,12,101505165,101805165,101447641,101862690,LDetect EUR block (full block: 12:101447641-101862690)
ldEUR_12_0061,12,102263838,102563838,101862690,102964986,LDetect EUR block (full block: 12:101862690-102964986)
ldEUR_12_0062,12,103756841,104056841,102964986,104848696,LDetect EUR block (full block: 12:102964986-104848696)
ldEUR_12_0063,12,105492454,105792454,104848696,106436213,LDetect EUR block (full block: 12:104848696-106436213)
ldEUR_12_0064,12,106547480,106847480,106436213,106958748,LDetect EUR block (full block: 12:106436213-106958748)
ldEUR_12_0065,12,107842324,108142324,106958748,109025901,LDetect EUR block (full block: 12:106958748-109025901)
ldEUR_12_0066,12,109531310,109831310,109025901,110336719,LDetect EUR block (full block: 12:109025901-110336719)
ldEUR_12_0067,12,111650118,111950118,110336719,113263518,LDetect EUR block (full block: 12:110336719-113263518)
ldEUR_12_0068,12,113475113,113775113,113263518,113986709,LDetect EUR block (full block: 12:113263518-113986709)
ldEUR_12_0069,12,114361655,114661655,113986709,115036602,LDetect EUR block (full block: 12:113986709-115036602)
ldEUR_12_0070,12,115119909,115419909,115036602,115503216,LDetect EUR block (full block: 12:115036602-115503216)
ldEUR_12_0071,12,116145343,116445343,115503216,117087471,LDetect EUR block (full block: 12:115503216-117087471)
ldEUR_12_0072,12,117461423,117761423,117087471,118135375,LDetect EUR block (full block: 12:117087471-118135375)
ldEUR_12_0073,12,118794742,119094742,118135375,119754110,LDetect EUR block (full block: 12:118135375-119754110)
ldEUR_12_0074,12,120730880,121030880,119754110,122007651,LDetect EUR block (full block: 12:119754110-122007651)
ldEUR_12_0075,12,123342815,123642815,122007651,124977980,LDetect EUR block (full block: 12:122007651-124977980)
ldEUR_12_0076,12,125561742,125861742,124977980,126445505,LDetect EUR block (full block: 12:124977980-126445505)
ldEUR_12_0077,12,127010301,127310301,126445505,127875098,LDetect EUR block (full block: 12:126445505-127875098)
ldEUR_12_0078,12,128406197,128706197,127875098,129237297,LDetect EUR block (full block: 12:127875098-129237297)
ldEUR_12_0079,12,129657609,129957609,129237297,130377921,LDetect EUR block (full block: 12:129237297-130377921)
ldEUR_12_0080,12,130932336,131232336,130377921,131786751,LDetect EUR block (full block: 12:130377921-131786751)
ldEUR_12_0081,12,132146892,132446892,131786751,132807034,LDetect EUR block (full block: 12:131786751-132807034)
ldEUR_12_0082,12,133174272,133474272,132807034,133841511,LDetect EUR block (full block: 12:132807034-133841511)
ldEUR_13_0001,13,19703366,20003366,19020013,20686720,LDetect EUR block (full block: 13:19020013-20686720)
ldEUR_13_0002,13,21314447,21614447,20686720,22242174,LDetect EUR block (full block: 13:20686720-22242174)
ldEUR_13_0003,13,22768438,23068438,22242174,23594702,LDetect EUR block (full block: 13:22242174-23594702)
ldEUR_13_0004,13,23913319,24213319,23594702,24531937,LDetect EUR block (full block: 13:23594702-24531937)
ldEUR_13_0005,13,25008149,25308149,24531937,25784362,LDetect EUR block (full block: 13:24531937-25784362)
ldEUR_13_0006,13,26384362,26684362,25784362,27284362,LDetect EUR block (full block: 13:25784362-27284362)
ldEUR_13_0007,13,28120956,28420956,27284362,29257551,LDetect EUR block (full block: 13:27284362-29257551)
ldEUR_13_0008,13,29720409,30020409,29257551,30483267,LDetect EUR block (full block: 13:29257551-30483267)
ldEUR_13_0009,13,31242541,31542541,30483267,32301815,LDetect EUR block (full block: 13:30483267-32301815)
ldEUR_13_0010,13,32889359,33189359,32301815,33776903,LDetect EUR block (full block: 13:32301815-33776903)
ldEUR_13_0011,13,34251683,34551683,33776903,35026464,LDetect EUR block (full block: 13:33776903-35026464)
ldEUR_13_0012,13,35386415,35686415,35026464,36046367,LDetect EUR block (full block: 13:35026464-36046367)
ldEUR_13_0013,13,36622276,36922276,36046367,37498185,LDetect EUR block (full block: 13:36046367-37498185)
ldEUR_13_0014,13,38038174,38338174,37498185,38878163,LDetect EUR block (full block: 13:37498185-38878163)
